,FMID,MarketName,Website,Facebook,Twitter,Youtube,street,city,County,State,zip,x,y,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime,Season1 Start Date,Season1 End Date,Season2 Start Date,Season2 End Date,Season3 Start Date,Season3 End Date,Season4 Start Date,Season4 End Date,Season1Time Mon,Season1Time Tue,Season1Time Wed,Season1Time Thu,Season1Time Fri,Season1Time Sat,Season1Time Sun,Season2Time Mon,Season2Time Tue,Season2Time Wed,Season2Time Thu,Season2Time Fri,Season2Time Sat,Season2Time Sun,Season3Time Mon,Season3Time Tue,Season3Time Wed,Season3Time Thu,Season3Time Fri,Season3Time Sat,Season3Time Sun,Season4Time Mon,Season4Time Tue,Season4Time Wed,Season4Time Thu,Season4Time Fri,Season4Time Sat,Season4Time Sun
7877,1000467,Trinity Episcopal Church Farmers Market,http://www.trinitysc.org,,,,1100 Sumter Street,Columbia,Richland,South Carolina,29201,-81.031403,34.0005,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7878,1011543,Trinity United Church of Christ Farmer's Market,,,,,"95th and Normal, Chicago, Illinois",Chicago,Cook,Illinois,60628,-87.63588,41.72065,Y,N,N,Y,Y,N,Y,N,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,6/29/2016 2:38:42 PM,07/09/2016,09/24/2016,,,,,,,,,,,,8:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,
7879,1004250,Tripoli Farmers Market,,,,,Swimming pool parking lot,Tripoli,Bremer,Iowa,50676,-92.258202,42.805599,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7880,1002713,Troostwood Youth Garden Market,,,,,5142 Paseo in Kansas City MO,Kansas City,Jackson,Missouri,64110,-94.567902,39.032799,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/4/2011 4:05:39 PM,"May 21, 2011",10/01/2011 4:05:39 PM,,,,,,,,,,,5:00 pm - 8:00 pm,8:00 am - 2:00 pm,,,,,,,,,,,,,,,,,,,,,,
7881,1018933,Trout Creek Farmers Market ,https://www.troutcreekcia.org/farmers-market/,https://www.facebook.com/troutcreekfarmersmarket/,,,Trout Creek Park,Trout Creek,Sanders,Montana,59874,-115.58796000000001,47.832428,Y,N,N,N,Y,,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,2/7/2018 9:59:08 PM,07/11/2018,09/26/2018,,,,,,,,,4:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,
7882,1002041,Troutdale Farmers and Artists Market,http://www.windancemarkets.com,,,,551 E.Columbia River Highway,Troutdale,Multnomah,Oregon,97060,-122.38528000000001,45.540558000000004,Y,Y,N,Y,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/4/2014 10:30:44 PM,04/05/2014,10/25/2014,,,,,,,,,,,,10:00 AM-3:00 PM,,,,,,,,,,,,,,,,,,,,,,
7883,1009397,Troutman Depot Farmer's Market ,http://www.townoftroutman.org/,,,,137 South Main Street,Troutman,,North Carolina,28166,-80.887299,35.701199,Y,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7884,1003747,Troutville Farmers' Market in the Park,http://www.townoftroutville.com,,,,5340 Lee Highway,Troutville,Botetourt,Virginia,24175,-79.87610600000001,37.416889000000005,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/15/2012 9:01:19 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7885,1002997,Troy Community Market,http://www.troyhorizons.org,,,,418 s main,Troy,Latah,Idaho,83871,-116.76899999999999,46.735699,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,May  6 2010  5:45PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7886,1018436,Troy Waterfront Farmers Market,http://www.troymarket.org,www.facebook.com/TroyWaterfrontFarmersMarket,www.twitter.com/troymarket,,River Street at Monument Square,Troy,Rensselaer,New York,12181,-73.692497,42.731155,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,6/27/2017 5:26:27 PM,05/06/2017,10/28/2017,11/04/2017,04/28/2018,,,,,,,,,,9:00 AM-2:00 PM,,,,,,,9:00 AM-2:00 PM,,,,,,,,,,,,,,,
7887,1018040,Truckee Community Farmers Market,http://www.truckeefarmersmarket.org,https://www.facebook.com/truckeefarmersmarket/,,,12047 Donner Pass Road,Truckee,Nevada,California,96161,-120.2225,39.32513,Y,N,N,N,Y,,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,6/2/2017 1:09:33 AM,06/04/2017,09/25/2017,,,,,,,,,,,,,10:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,
7888,1002324,True Value Patterson FM,,,,,1040 W. Las Palmas,Patterson,Stanislaus,California,,-121.11,37.480598,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7889,1002618,Trumansburg Farmers Market,http://www.tburgfarmersmarket.com/,https://www.facebook.com/pages/Trumansburg-Farmers-Market/143441459077567?ref=hl,,,"Corner of Route 96 and Route 227, aka Main St. and Hector St.",Trumansburg,Tompkins,New York,14886,-76.666374,42.542072,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,7/5/2016 4:54:54 PM,05/11/2016,10/26/2016,,,,,,,,,4:00 PM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,
7890,1007448,Trumbull Farmers Market,,,,,"Long Hill Green, Main Street",Trumbull,Fairfield,Connecticut,06611,-73.2099,41.252499,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7891,1012516,Truro Educational Farmers' Market,http://www.sustainablecape.org,https://www.facebook.com/sustainablecape/,,,,Truro,Barnstable,Massachusetts,02666,-70.049011,41.99477,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,Y,N,Y,N,N,N,Y,N,Y,N,Y,N,N,N,N,7/13/2016 9:46:11 AM,06/13/2016,08/29/2016,,,,,,,8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,
7892,1006885,Trussville Fresh  Market,,,,,North Mall in Trussville,Trussville,Jefferson,Alabama,35173,-86.607697,33.6297,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apr 20 2010  7:28AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893,1002443,Trussville Springs Farmers Market,,,,,200 Spring St,Trussville,Jefferson,Alabama,35173,-86.570801,33.602402000000005,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Apr 20 2010  7:49AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7894,1009678,Tryon Tailgate Market,http://www.polkcountyfarms.org/farmers-markets,https://www.facebook.com/polkcountyfarms,,,83 Palmer St,"Tryon, NC",Polk,North Carolina,28782,-82.238632,35.209946,Y,N,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,Y,3/27/2014 3:17:04 PM,05/01/2014,10/30/2014,,,,,,,,,,4:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,
7895,1001439,TS Smith & Sons,http://www.tssmithandsons.com,,,,8887 Redden Rd,Bridgeville,Sussex,Delaware,19933,-75.59697,38.749866,Y,N,N,N,N,,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,5/20/2012 9:51:19 AM,04/01/2012 9:51:19 AM,12/01/2012 9:51:19 AM,,,,,,,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,8:00 AM - 5:00 PM,,,,,,,,,,,,,,,,,,,,,,
7896,1008037,TS Smith & Sons,http://www.tssmithandsons.com,,,,Mulberry st,milton,Sussex,Delaware,,-75.315147,38.781025,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/20/2012 9:51:19 AM,08/01/2012 9:51:19 AM,08/01/2012 9:51:19 AM,,,,,,,,,2:00 AM - 3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,
7897,1006642,Tualatin Farmers Market,http://www.tualatinfarmersmarket.com,https://www.facebook.com/TualatinFarmersMarket,https://twitter.com/tualatinfarmers,," 8325 SW Nyberg St, Tualatin, OR  97062",Tualatin,Washington,Oregon,97062,-122.76041000000001,45.382168,Y,Y,N,Y,Y,,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,N,6/12/2013 12:26:12,06/14/2013,09/06/2013,,,,,,,,,,,4:00 PM-8:00 PM,,,,,,,,,,,,,,,,,,,,,,,
7898,1000014,Tubac Farmers Market,,,,,"Tubac Plaza, Exit 34 - I-19",Tubac,Pima,Arizona,85646,-111.055,31.622801000000003,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7899,1005006,Tucker Farmers Market,http://www.tuckerfarmersmarket.com,https://www.facebook.com/tuckerfarmersmarket,,,2333 Main Street,Tucker,DeKalb,Georgia,30084,-84.214279,33.853283000000005,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/12/2013 11:07:08 AM,04/04/2013,12/19/2013,,,,,,,,,,4:00 PM-8:00 PM,,,,,,,,,,,,,,,,,,,,,,,,
7900,1000080,Tucker Square Greenmarket,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,,,W 66 St. & Columbus,New York,New York,New York,10023,-73.981575,40.773602000000004,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/23/2013 3:25:33 PM,01/01/2013,12/31/2013,,,,,,,,,,8:00 AM-5:00 PM,,8:00 AM-5:00 PM,,,,,,,,,,,,,,,,,,,,,,
7901,1002873,Tuckerton Farmers Market at the Seaport,http://www.tuckertonborough.com,,,,140 E. Main Street,Tuckerton,Ocean,New Jersey,,-74.33820300000001,39.603297999999995,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7902,1009234,Tucumcari Farmers' Market,,https://www.facebook.com/pages/Tucumcari-Farmers-Market/253600261334263,,,"Wailes Park, Tucumcari Blvd. & Date St.",Tucumcari,,New Mexico,88401,-103.708,35.171799,Y,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7903,1011022,Tuesday Delmar Farmers Market (Capital District Farmers Market Assoc.),,www.facebook.com/TuesdayDelmarFarmersMarket,,,428 Kenwood Avenue,Delmar,Albany,New York,NY,-73.836044,42.622623,Y,N,N,N,Y,N,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,N,Y,Y,N,N,Y,N,N,N,4/10/2015 12:51:43,05/05/2015,11/24/2015,,,,,,,,2:30 PM-6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
7904,1019632,Tuesday Farmers Market at Meridianville,http://tuesdayfarmersmarket.com,Tuesday Farmers Market at Meridianville,Mville Farmers Market,,175 Monroe Road,Meridianville,Madison,Alabama,35759,-86.575127,34.859085,Y,Y,N,Y,N,,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,Y,Y,N,Y,N,N,N,Y,Y,N,N,N,Y,N,N,7/18/2019 1:37:41 PM,,,,,,,,,,3:30 AM-6:30 AM,,,,,,,,,,,,,,,,,,,,,,,,,,
7905,1018397,Tuesday Market at Bloomington Community Farmers Market,http://bloomington.in.gov/farmersmarket,https://www.facebook.com/pages/Bloomington-Community-Farmers-Market/130635957114110,,,6th and Madison Streets ,Bloomington,Monroe,Indiana,47404,-86.53788,39.167685999999996,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,1/3/2019 9:17:40 AM,06/04/2019,09/24/2019,,,,,,,,4:00 PM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
7906,1004552,Tuesday Market in Lauraville,,https://www.facebook.com/Hamilton-Lauraville-Tuesday-Market-196879297027052/,,,4500 Harford Road,Baltimore,Baltimore City,Maryland,21214,-76.572479,39.340416,Y,Y,Y,Y,Y,,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,N,6/16/2016 9:52:45 AM,06/07/2016,09/27/2016,,,,,,,,4:00 PM-8:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
7907,1019324,Tuesday Morning Market at Library Park,http://www.lakecountyfarmersfinest.org,https://www.facebook.com/Tuesday-Farmers-Market-at-Library-Park-238157099542658/,,,www.lakecountyfarmersfinest.org,Lakeport,Lake,California,95453,-122.91373999999999,39.043568,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,12/1/2018 11:37:04 AM,05/07/2019,09/24/2019,,,,,,,,10:30 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,
7908,1002896,Tularosa Farmers Market,,,,,corner of bookout and central avenue,tularosa,Otero,New Mexico,88352,-106.0109,33.079659,N,Y,N,Y,N,N,N,N,Y,N,Y,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/1/2012 12:43:52 AM,06/01/2012 12:43:52 AM,10/01/2012 12:43:52 AM,,,,,,,,,,,,7:30 AM - 10:30 PM,,,,,,,,,,,,,,,,,,,,,,
7909,1009362,Tullahoma Locally Grown Market,http://www.tullahoma.locallygrown.net,,,,201 NW Atlantic St.,Tullahoma,,Tennessee,37388,-86.2108,35.3634,Y,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7910,1009826,Tullos Farmer's Fest,,https://www.facebook.com/groups/471258202966789/,,,6537 Park Street,Tullos,La Salle,Louisiana,71479,-92.328323,31.820457,N,N,N,Y,N,,N,N,N,N,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/7/2014 9:59:11 AM,05/01/2014,08/28/2014,,,,,,,5:00 PM-7:00 PM,,,7:00 AM-11:00 AM,,,,,,,,,,,,,,,,,,,,,,,,
7911,1007140,Tumas Farmers Market,,,,,"1 mile east of Hot Springs, SD on Hwy 18",Hot Springs,Fall River County,South Dakota,,-96.57599599999999,45.2407,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7912,1001509,Tumbleweed Farmers' & Crafters' Market,,https://www.facebook.com/pages/Tumbleweed-Farmers-Crafters-Market/248012928568687?ref=ts&fref=ts,,,At Flowerree Memorial Park,Christmas Valley,Lake,Oregon,97641,-120.68848999999999,43.238037,N,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y,Y,N,Y,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,3/14/2014 2:20:16 PM,06/07/2013,09/27/2013,,,,,,,,,,,11:00 AM-5:00 PM,,,,,,,,,,,,,,,,,,,,,,,
7913,1003600,Tumwater Town Center Farmers Market,http://www.tumwaterfarmersmarket.org,https://www.facebook.com/pages/Tumwater-Town-Center-Farmers-Market/147342618615328,,,Israel Rd & Capitol Blvd,Tumwater,Thurston,Washington,98512,-122.90778,46.985165,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,N,Y,Y,N,6/27/2016 10:27:52 PM,05/04/2016,09/28/2016,,,,,,,,,10:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,
7914,1005963,Tuolumne Memorial Park CFM,,,,,Tuolumne City Memorial Park,Tuolumne,Tuolumne,California,95379,-120.23700000000001,37.9604,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7915,1018283,Tupelo Farmers' Depot,http://www.tupelomainstreet.com,tupelo farmers depot,,,415 South Spring Street,Tupelo,Lee,Mississippi,38804,-88.70433,34.253735,Y,N,N,N,N,N,Y,N,N,Y,N,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,N,7/26/2018 4:02:38 PM,05/01/2018,10/27/2018,,,,,,,,3:00 PM-6:00 PM,,6:00 AM-12:00 PM,,6:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,
7916,1018379,Tupper Lake Farmers' Market,https://www.tupperlakefarmersmarket.com,https://www.facebook.com/TupperLakeFarmersMarket/,,,"The Wild Center, 45 Museum Drive",Tupper Lake,Franklin,New York,12986,-74.438477,44.219765,Y,Y,N,Y,N,,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,6/23/2017 3:04:01 PM,06/08/2017,09/14/2017,,,,,,,,,,10:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,
7917,1011717,Turkey Ridge Organic Orchard- on farm Farm Market,,Turkey Ridge Organic Orchard,,,50350 Turkey Ridge Rd,Gays Mills,Crawford,Wisconsin,54631,-90.873032,43.348896,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,N,Y,10/21/2015 1:26:21 PM,06/01/2016,07/17/2016,09/01/2016,11/01/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7918,1009249,Turlock Certified Farmers Market ,http://www.turlockmarket.org/,,,,W Main St & S Broadway St,Turlock,,California,95380,-120.848,37.493301,Y,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7919,1002270,Turlock Gourmet CFM,http://www.turlockdowntown.org,,,,Main & Golden State,Turlock,St. Anislaus,California,95380,-120.846,37.494597999999996,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7920,1006486,Turtle Lake Farmer's Market,http://www.villageofturtlelake.com/farmers_market.htm,,,,608 hwy 8,Turtle Lake,Barron,Wisconsin,54889,-92.15370899999999,45.395103000000006,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,7/1/2013 4:56:12 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7921,1000113,Tuscaloosa  County Truck Growers Association,http://www.tuscaloosafarmersmarket.com,,,,4150 5th Street,Northport,Tuscaloosa,Alabama,35476,-87.591042,33.219444,N,N,N,Y,N,,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,4/27/2012 6:26:17 PM,05/01/2012 6:26:17 PM,12/01/2012 6:26:17 PM,04/01/2012 6:26:17 PM,04/01/2012 6:26:17 PM,,,,,,6:00 AM - 12:00 PM,,,,6:00 AM - 12:00 PM,,,,,,,6:00 AM - 12:00 PM,,,,,,,,,,,,,,,
7922,1019349,Tuscaloosa River Market,http://www.tuscaloosarivermarket.com/,https://www.facebook.com/TuscaloosaFarmersMarket/,https://twitter.com/TuscRiverMarket,,1900 Jack Warner Pkwy,Tuscaloosa,Tuscaloosa,Alabama,35401,-87.562836,33.21648,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,1/7/2019 4:44:33 PM,01/05/2019,12/21/2019,04/16/2019,09/24/2019,,,,,,,,,,7:00 AM-12:00 PM,,,3:00 PM-6:00 PM,,,,,,,,,,,,,,,,,,,
7923,1002365,Tuscarawas Valley Farmers  Market,http://www.tvffm.org,https://www.facebook.com/tuscfarmersmarket,,,259 S. Tuscarawas Ave,Dover,Tuscarawas,Ohio,44622,-81.472443,40.514480999999996,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,N,6/10/2013 6:03:46 PM,06/05/2013,10/30/2013,,,,,,,,,3:00 PM-7:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,
7924,1008091,Tustin Certified Farmers' Market,http://www.orange.cfbf.com,https://www.facebook.com/ocfarmbureaufarmersmarkets,,,El Camino Real and 3rd Street,Tustin,Orange,California,92780,-117.82346000000001,33.74324,Y,N,Y,N,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,Y,N,Y,Y,N,N,N,4/8/2015 12:37:44,01/01/2015,12/31/2015,,,,,,,,,9:00 AM-1:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,
7925,1006350,Tustumena Farmer's Market,,,,,Mile 109 Sterling Hwy,Kasilof,Kenai Peninsula,Alaska,99610,-151.2662,60.306931000000006,N,N,N,N,N,,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5/16/2012 3:56:20 PM,06/01/2012 3:56:20 PM,09/01/2012 3:56:20 PM,,,,,,,,,,,,12:00 PM - 3:00 PM,,,,,,,,,,,,,,,,,,,,,,
7926,1003645,Tuttle Farmers Market,,,,,2nd Street and Hwy 37,Tuttle,Grady,Oklahoma,73089,-97.814697,35.290797999999995,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jun  4 2010  9:51PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7927,1000670,Tuxedo Farmers' Market,http://www.tuxedofarmersmarket.com,https://www.facebook.com/groups/83763788078/,,,240 Route 17,Tuxedo,Orange,New York,10987,-74.184494,41.194477,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/27/2016 12:59:54,06/18/2016,11/19/2016,,,,,,,,,,,,9:00 AM-2:00 PM,,,,,,,,,,,,,,,,,,,,,,
7928,1007330,Twain Harte CFM,,,,,Eproson Park,Twain Harte,TUOLUMNE,California,95383,-120.23200000000001,38.038399,N,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7929,1001563,Twilight Farmers' Market at the Citadelle,http://www.arizonafarmersmarkets.com,https://www.facebook.com/pages/Twilight-Farmers-Market-of-Glendale-AZ/227136770667412,https://twitter.com/AZfarmersmarket,,"19420 N. 59th Ave.,(59th Ave. and Utopia, Arrowhead Ranch)",Glendale,Maricopa,Arizona,85308,-112.18701999999999,33.661495,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,6/25/2013 3:02:20 PM,,,07/03/2013,09/25/2013,10/02/2013,12/18/2013,,,,,4:00 PM-7:00 PM,,,,,,,5:00 PM-8:00 PM,,,,,,,4:00 PM-7:00 PM,,,,,,,,,,,
7930,1012573,Twin Bridges Farmers' Market,,,,,Main Street City Park,Twin Bridges ,Madison,Montana,59754,-112.33103999999999,45.544258,Y,N,N,N,N,,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,N,7/14/2016 11:35:18 AM,05/07/2016,09/24/2016,,,,,,,,,,,,9:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,
7931,1008210,Twin Cities Local Food,http://www.twincitieslocalfood.com,https://www.facebook.com/pages/Twin-Cities-Local-Food/254284154646752,https://twitter.com/tclocalfood,,www.twincitieslocalfood.com,Weekly pick-ups around the metro,Scott,Minnesota,,-93.344063,44.746140000000004,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,N,N,4/22/2014 8:38:19 PM,01/01/2014,12/31/2014,,,,,,,12:00 AM-11:30 PM,12:00 AM-11:30 PM,12:00 AM-9:00 AM,,6:00 AM-11:30 PM,12:00 AM-11:30 PM,12:00 AM-11:30 PM,,,,,,,,,,,,,,,,,,,,,
7932,1005493,Twin City Farmers Market,http://www.twincityfarmersmarket.com,https://www.facebook.com/twincityfarmersmarket,@twincitymarket,,106 Avenue A,Sterling IL,Whiteside,Illinois,61081,-89.697174,41.787254,Y,N,N,N,N,,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,Y,N,N,6/27/2016 1:03:19 PM,01/04/2014,12/01/2014,,,,,,,,,,,,8:00 AM-12:00 PM,,,,,,,,,,,,,,,,,,,,,,
7933,1009568,Twin Falls Farmers Market,http://www.kmvt.com/news/local/Twin-Falls-Farmers-Market-Doing-Better-Than-Expected-214483731.html,,,,North College Road,Twin Falls,,Idaho,83303,-114.46700000000001,42.5849,Y,N,N,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
